SEASON_YEAR,PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK,AVAILABLE_FLAG,MIN_SEC,cycle_phase,cycle_day,phase_volatility,cycle_confidence,perf_trend,cycle_risk_tag
2024,1627669,Moriah Jefferson,Moriah,1611661329,CHI,Chicago Sky,1022400232,2024-09-17,CHI @ ATL,L,9.55,0,2,0.0,0,0,0.0,0,0,0.0,0,0,0,1,0,0,0,0,1,0,0,-9,1.5,0,0,1.0,1.0,2263.0,2263.0,2263.0,3708.0,3652.0,3496.0,3652.0,1909.0,3181.0,1909.0,2266.0,2417.0,2266.0,2112.0,3606.0,3812.0,2320.0,3036.0,2210.0,1350.0,1.0,966.0,3093.0,3784.0,3623.0,4088.0,299.0,8.0,4130.0,1,9:33,ovulation,15,0.85,0.94,1.0,TARGET_OVULATION
2024,1627671,Rachel Banham,Rachel,1611661329,CHI,Chicago Sky,1022400232,2024-09-17,CHI @ ATL,L,35.81666666666667,8,13,0.615,6,10,0.6,0,0,0.0,1,1,2,2,1,0,0,3,5,1,22,-9,26.4,0,0,32.0,1.0,2263.0,2263.0,2263.0,360.0,241.0,669.0,751.0,13.0,56.0,447.0,2266.0,2417.0,2266.0,1010.0,2717.0,2427.0,1544.0,1742.0,2210.0,1350.0,4407.0,4295.0,2052.0,269.0,3623.0,1257.0,299.0,8.0,677.0,1,35:49,ovulation,15,0.85,0.95,1.0,TARGET_OVULATION
2024,1627673,Jonquel Jones,Jonquel,1611661313,NYL,New York Liberty,1022400231,2024-09-17,NYL @ WAS,W,23.683333333333334,5,11,0.455,1,5,0.2,0,2,0.0,3,4,7,5,2,0,1,0,5,2,11,12,27.9,0,0,26.0,1.0,1.0,1.0,1.0,2087.0,914.0,1005.0,1842.0,966.0,620.0,1752.0,2266.0,1263.0,2266.0,204.0,970.0,589.0,400.0,894.0,2210.0,419.0,1.0,4295.0,1354.0,1439.0,546.0,1125.0,299.0,8.0,1163.0,1,23:41,ovulation,15,0.85,0.95,1.0,TARGET_OVULATION
2024,1627675,Courtney Williams,Courtney,1611661324,MIN,Minnesota Lynx,1022400230,2024-09-17,MIN @ CON,W,31.966666666666665,4,13,0.308,0,0,0.0,0,0,0.0,0,5,5,12,3,2,1,1,0,2,8,1,38.0,0,0,31.0,1.0,1.0,1.0,1.0,948.0,1289.0,669.0,2935.0,1909.0,3181.0,1909.0,2266.0,2417.0,2266.0,2112.0,651.0,1096.0,13.0,406.0,323.0,419.0,3082.0,1.0,1354.0,1947.0,1886.0,456.0,299.0,8.0,759.0,1,31:58,ovulation,15,0.85,0.95,1.0,TARGET_OVULATION
2024,1628244,Sami Whitcomb,Sami,1611661328,SEA,Seattle Storm,1022400234,2024-09-17,SEA vs. LVA,L,19.23333333333333,2,3,0.667,0,0,0.0,0,0,0.0,0,3,3,2,0,0,0,0,0,1,4,7,10.6,0,0,9.0,1.0,2263.0,2263.0,2263.0,2605.0,2287.0,3149.0,469.0,1909.0,3181.0,1909.0,2266.0,2417.0,2266.0,2112.0,1421.0,1879.0,1544.0,3036.0,2210.0,1350.0,1.0,1.0,2052.0,2809.0,995.0,2959.0,299.0,8.0,3044.0,1,19:14,ovulation,15,0.85,0.95,1.0,TARGET_OVULATION
2024,1628263,Lindsay Allen,Lindsay,1611661329,CHI,Chicago Sky,1022400232,2024-09-17,CHI @ ATL,L,30.45,4,12,0.333,0,1,0.0,8,8,1.0,1,3,4,4,3,0,0,1,2,4,16,-7,23.8,0,0,24.0,1.0,2263.0,2263.0,2263.0,1193.0,1289.0,832.0,2587.0,1909.0,2344.0,1909.0,62.0,110.0,1.0,1010.0,1421.0,1430.0,662.0,406.0,2210.0,1350.0,3082.0,2127.0,467.0,732.0,3316.0,1498.0,299.0,8.0,1332.0,1,30:27,ovulation,14,0.85,0.95,1.0,TARGET_OVULATION
2024,1628269,Nia Coffey,Nia,1611661330,ATL,Atlanta Dream,1022400232,2024-09-17,ATL vs. CHI,W,13.4,2,5,0.4,0,0,0.0,0,0,0.0,0,4,4,0,1,0,0,0,0,1,4,7,7.8,0,0,8.0,1.0,1.0,1.0,1.0,3278.0,2287.0,2472.0,2177.0,1909.0,3181.0,1909.0,2266.0,2417.0,2266.0,2112.0,970.0,1430.0,3330.0,1742.0,2210.0,1350.0,1.0,1.0,2052.0,2809.0,995.0,3294.0,299.0,8.0,3169.0,1,13:24,ovulation,14,0.85,0.95,1.0,TARGET_OVULATION
2024,1628273,Kaela Davis,Kaela,1611661329,CHI,Chicago Sky,1022400232,2024-09-17,CHI @ ATL,L,13.15,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,1,0,0,0,3,1,0,-6,0.2,0,0,1.0,1.0,2263.0,2263.0,2263.0,3300.0,3652.0,4208.0,3652.0,1909.0,3181.0,1909.0,2266.0,2417.0,2266.0,2112.0,2717.0,3089.0,3330.0,1742.0,2210.0,1350.0,1.0,3120.0,2052.0,3784.0,3177.0,4253.0,299.0,8.0,4130.0,1,13:09,follicular,7,0.95,0.56,1.0,NEUTRAL
2024,1628276,Kelsey Plum,Kelsey,1611661319,LVA,Las Vegas Aces,1022400234,2024-09-17,LVA @ SEA,W,32.083333333333336,7,11,0.636,5,7,0.714,2,2,1.0,2,5,7,2,5,0,0,1,3,2,21,8,27.4,0,0,35.0,1.0,1.0,1.0,1.0,933.0,410.0,1005.0,663.0,39.0,257.0,312.0,1015.0,1263.0,1.0,436.0,651.0,589.0,1544.0,82.0,2210.0,1350.0,3082.0,3120.0,1354.0,321.0,898.0,1168.0,299.0,8.0,485.0,1,32:05,ovulation,15,0.85,0.95,1.0,TARGET_OVULATION
2024,1628277,Allisha Gray,Allisha,1611661330,ATL,Atlanta Dream,1022400232,2024-09-17,ATL vs. CHI,W,33.416666666666664,4,10,0.4,2,3,0.667,5,10,0.5,1,1,2,1,2,0,3,0,3,7,15,16,25.9,0,0,26.0,1.0,1.0,1.0,1.0,709.0,1289.0,1182.0,2177.0,493.0,1209.0,323.0,274.0,41.0,1804.0,1010.0,2717.0,2427.0,2320.0,894.0,2210.0,50.0,1.0,3120.0,59.0,861.0,290.0,1309.0,299.0,8.0,1163.0,1,33:25,ovulation,14,0.85,0.95,1.0,TARGET_OVULATION
2024,1628278,Shatori Walker-Kimbrough,Shatori,1611661322,WAS,Washington Mystics,1022400231,2024-09-17,WAS vs. NYL,L,21.616666666666667,1,4,0.25,0,0,0.0,1,2,0.5,0,0,0,1,2,1,0,0,0,2,3,-13,5.5,0,0,6.0,1.0,2263.0,2263.0,2263.0,2330.0,2886.0,2800.0,3148.0,1909.0,3181.0,1909.0,1749.0,1263.0,1804.0,2112.0,3606.0,3812.0,2320.0,894.0,907.0,1350.0,1.0,1.0,1354.0,3074.0,4067.0,3599.0,299.0,8.0,3449.0,1,21:37,ovulation,15,0.85,0.95,1.0,TARGET_OVULATION
2024,1628279,Brittney Sykes,Brittney,1611661322,WAS,Washington Mystics,1022400231,2024-09-17,WAS vs. NYL,L,19.566666666666663,2,6,0.333,0,2,0.0,4,5,0.8,1,4,5,0,3,1,0,0,1,5,8,-10,14.0,0,0,15.0,1.0,2263.0,2263.0,2263.0,2576.0,2287.0,2173.0,2587.0,1909.0,1704.0,1909.0,419.0,451.0,1307.0,1010.0,970.0,1096.0,3330.0,406.0,907.0,1350.0,1.0,966.0,260.0,1947.0,3746.0,2551.0,299.0,8.0,2282.0,1,19:34,ovulation,15,0.85,0.8400000000000001,1.0,TARGET_OVULATION
2024,1628280,Brionna Jones,Brionna,1611661323,CON,Connecticut Sun,1022400230,2024-09-17,CON vs. MIN,L,28.53333333333333,3,8,0.375,0,0,0.0,4,6,0.667,4,4,8,0,2,2,0,4,3,5,10,-5,23.6,0,0,22.0,1.0,2263.0,2263.0,2263.0,1461.0,1744.0,1629.0,2424.0,1909.0,3181.0,1909.0,419.0,267.0,1581.0,102.0,970.0,416.0,3330.0,894.0,323.0,1350.0,4491.0,3120.0,260.0,1577.0,3008.0,1525.0,299.0,8.0,1515.0,1,28:32,ovulation,15,0.85,0.95,1.0,TARGET_OVULATION
2024,1628317,Karlie Samuelson,Karlie,1611661322,WAS,Washington Mystics,1022400231,2024-09-17,WAS vs. NYL,L,21.83333333333333,2,4,0.5,2,3,0.667,1,1,1.0,0,3,3,4,0,0,0,1,0,3,7,-10,16.6,0,0,16.0,1.0,2263.0,2263.0,2263.0,2296.0,2287.0,2800.0,1203.0,493.0,1209.0,323.0,1749.0,2169.0,1.0,2112.0,1421.0,1879.0,662.0,3036.0,2210.0,1350.0,3082.0,1.0,816.0,2151.0,3746.0,2235.0,299.0,8.0,2173.0,1,21:50,ovulation,15,0.85,0.95,1.0,TARGET_OVULATION
2024,1628508,Cecilia Zandalasini,Cecilia,1611661324,MIN,Minnesota Lynx,1022400230,2024-09-17,MIN @ CON,W,5.233333333333333,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,1,0,0,3,0.0,0,0,0.0,1.0,1.0,1.0,1.0,4081.0,3652.0,3861.0,3652.0,1909.0,3181.0,1909.0,2266.0,2417.0,2266.0,2112.0,3606.0,3812.0,3330.0,3036.0,2210.0,1350.0,3082.0,966.0,3093.0,3784.0,1536.0,4278.0,299.0,8.0,4292.0,1,5:14,ovulation,15,0.85,0.95,1.0,TARGET_OVULATION
2024,1628878,Ariel Atkins,Ariel,1611661322,WAS,Washington Mystics,1022400231,2024-09-17,WAS vs. NYL,L,24.48333333333333,8,14,0.571,3,9,0.333,3,3,1.0,0,4,4,3,1,0,0,0,4,3,22,-4,30.3,0,0,32.0,1.0,2263.0,2263.0,2263.0,1987.0,241.0,527.0,940.0,203.0,105.0,1190.0,694.0,1005.0,1.0,2112.0,970.0,1430.0,1015.0,1742.0,2210.0,1350.0,1.0,3845.0,816.0,269.0,2843.0,940.0,299.0,8.0,677.0,1,24:29,ovulation,15,0.85,0.95,1.0,TARGET_OVULATION
2024,1628881,Monique Billings,Monique,1611661317,PHO,Phoenix Mercury,1022400233,2024-09-17,PHO @ LAS,W,16.783333333333335,2,3,0.667,0,0,0.0,5,6,0.833,2,1,3,0,1,0,1,0,3,4,9,8,14.6,0,0,14.0,1.0,1.0,1.0,1.0,2895.0,2287.0,3149.0,469.0,1909.0,3181.0,1909.0,274.0,267.0,1245.0,436.0,2717.0,1879.0,3330.0,1742.0,2210.0,419.0,1.0,3120.0,467.0,1760.0,898.0,2461.0,299.0,8.0,2412.0,1,16:47,follicular,11,0.95,0.95,0.7,TARGET_FOLLICULAR
2024,1628886,Jordin Canada,Jordin,1611661330,ATL,Atlanta Dream,1022400232,2024-09-17,ATL vs. CHI,W,33.5,5,9,0.556,2,3,0.667,6,7,0.857,0,2,2,5,0,3,1,2,1,5,18,8,39.9,0,0,35.0,1.0,1.0,1.0,1.0,704.0,914.0,1408.0,1047.0,493.0,1209.0,323.0,158.0,186.0,1204.0,2112.0,1983.0,2427.0,400.0,3036.0,93.0,419.0,4111.0,966.0,260.0,542.0,898.0,366.0,299.0,8.0,485.0,1,33:30,menstrual,3,1.15,0.88,1.0,FADE_MENSTRUAL
2024,1628899,Myisha Hines-Allen,Myisha,1611661324,MIN,Minnesota Lynx,1022400230,2024-09-17,MIN @ CON,W,12.783333333333331,4,6,0.667,0,0,0.0,1,2,0.5,1,2,3,2,0,0,0,0,2,1,9,2,15.6,0,0,14.0,1.0,1.0,1.0,1.0,3360.0,1289.0,2173.0,469.0,1909.0,3181.0,1909.0,1749.0,1263.0,1804.0,1010.0,1983.0,1879.0,1544.0,3036.0,2210.0,1350.0,1.0,2127.0,2052.0,1760.0,1702.0,2348.0,299.0,8.0,2412.0,1,12:47,ovulation,15,0.85,0.95,1.0,TARGET_OVULATION
2024,1628915,Kia Nurse,Kia,1611661320,LAS,Los Angeles Sparks,1022400233,2024-09-17,LAS vs. PHO,L,25.15,3,10,0.3,2,6,0.333,2,2,1.0,4,3,7,1,0,1,0,1,4,2,10,2,22.9,0,0,22.0,1.0,2263.0,2263.0,2263.0,1905.0,1744.0,1182.0,2956.0,493.0,401.0,1190.0,1015.0,1263.0,1.0,102.0,1421.0,589.0,2320.0,3036.0,907.0,1350.0,3082.0,3845.0,1354.0,1577.0,1702.0,1577.0,299.0,8.0,1515.0,1,25:09,ovulation,14,0.85,0.95,1.0,TARGET_OVULATION
2024,1628920,Mercedes Russell,Mercedes,1611661328,SEA,Seattle Storm,1022400234,2024-09-17,SEA vs. LVA,L,27.25,4,8,0.5,0,0,0.0,0,0,0.0,1,3,4,1,0,0,0,0,4,0,8,-16,14.3,0,0,13.0,1.0,2263.0,2263.0,2263.0,1632.0,1289.0,1629.0,1203.0,1909.0,3181.0,1909.0,2266.0,2417.0,2266.0,1010.0,1421.0,1430.0,2320.0,3036.0,2210.0,1350.0,1.0,3845.0,3093.0,1947.0,4251.0,2503.0,299.0,8.0,2542.0,1,27:15,ovulation,15,0.85,0.95,1.0,TARGET_OVULATION
2024,1628922,Azurá Stevens,Azurá,1611661320,LAS,Los Angeles Sparks,1022400233,2024-09-17,LAS vs. PHO,L,13.383333333333333,1,7,0.143,0,3,0.0,0,0,0.0,1,3,4,0,2,0,0,2,0,1,2,-13,4.8,0,0,6.0,1.0,2263.0,2263.0,2263.0,3279.0,2886.0,1890.0,3588.0,1909.0,1209.0,1909.0,2266.0,2417.0,2266.0,1010.0,1421.0,1430.0,3330.0,894.0,2210.0,1350.0,4111.0,1.0,2052.0,3308.0,4067.0,3677.0,299.0,8.0,3449.0,1,13:23,luteal,17,1.1,0.88,1.252873563218391,NEUTRAL
2024,1628927,Victoria Vivians,Victoria,1611661328,SEA,Seattle Storm,1022400234,2024-09-17,SEA vs. LVA,L,7.75,0,2,0.0,0,0,0.0,0,0,0.0,1,1,2,2,0,0,0,1,2,0,0,-3,5.4,0,0,4.0,1.0,2263.0,2263.0,2263.0,3866.0,3652.0,3496.0,3652.0,1909.0,3181.0,1909.0,2266.0,2417.0,2266.0,1010.0,2717.0,2427.0,1544.0,3036.0,2210.0,1350.0,3082.0,2127.0,3093.0,3784.0,2613.0,3607.0,299.0,8.0,3715.0,1,7:45,ovulation,15,0.85,0.95,1.0,TARGET_OVULATION
2024,1628931,Gabby Williams,Gabby,1611661328,SEA,Seattle Storm,1022400234,2024-09-17,SEA vs. LVA,L,38.68333333333333,5,13,0.385,1,2,0.5,3,4,0.75,1,4,5,5,2,2,0,1,3,3,14,-15,31.5,0,0,29.0,1.0,2263.0,2263.0,2263.0,95.0,914.0,669.0,2392.0,966.0,1704.0,551.0,694.0,618.0,1395.0,1010.0,970.0,1096.0,400.0,894.0,323.0,1350.0,3082.0,3120.0,816.0,968.0,4206.0,841.0,299.0,8.0,937.0,1,38:41,luteal,23,1.1,0.72,1.118143459915612,FADE_LUTEAL
2024,1628932,A'ja Wilson,A'ja,1611661319,LVA,Las Vegas Aces,1022400234,2024-09-17,LVA @ SEA,W,34.88333333333333,9,18,0.5,0,0,0.0,3,4,0.75,0,7,7,2,1,1,0,0,1,5,21,9,34.4,0,0,32.0,1.0,1.0,1.0,1.0,472.0,143.0,162.0,1203.0,1909.0,3181.0,1909.0,694.0,618.0,1395.0,2112.0,296.0,589.0,1544.0,1742.0,907.0,1350.0,1.0,966.0,260.0,321.0,795.0,649.0,299.0,8.0,677.0,1,34:53,ovulation,15,0.85,0.95,1.0,TARGET_OVULATION
2024,1629477,Sabrina Ionescu,Sabrina,1611661313,NYL,New York Liberty,1022400231,2024-09-17,NYL @ WAS,W,27.883333333333333,2,8,0.25,1,4,0.25,0,0,0.0,1,5,6,7,2,1,0,0,2,1,5,21,23.7,0,0,21.0,1.0,1.0,1.0,1.0,1560.0,2287.0,1629.0,3148.0,966.0,853.0,1576.0,2266.0,2417.0,2266.0,1010.0,651.0,789.0,133.0,894.0,907.0,1350.0,1.0,2127.0,2052.0,2615.0,109.0,1509.0,299.0,8.0,1615.0,1,27:53,ovulation,15,0.85,0.95,1.0,TARGET_OVULATION
2024,1629482,Sophie Cunningham,Sophie,1611661317,PHO,Phoenix Mercury,1022400233,2024-09-17,PHO @ LAS,W,29.516666666666666,5,12,0.417,3,9,0.333,1,2,0.5,0,3,3,2,0,1,1,0,2,3,14,6,26.6,0,0,26.0,1.0,1.0,1.0,1.0,1329.0,914.0,832.0,2114.0,203.0,105.0,1190.0,1749.0,1263.0,1804.0,2112.0,1421.0,1879.0,1544.0,3036.0,907.0,419.0,1.0,2127.0,816.0,968.0,1131.0,1231.0,299.0,8.0,1163.0,1,29:31,ovulation,15,0.85,0.95,1.0,TARGET_OVULATION
2024,1629483,Napheesa Collier,Napheesa,1611661324,MIN,Minnesota Lynx,1022400230,2024-09-17,MIN @ CON,W,38.98333333333333,11,16,0.688,1,3,0.333,2,2,1.0,1,5,6,2,3,2,4,1,2,3,25,2,50.2,0,0,46.0,1.0,1.0,1.0,1.0,84.0,41.0,312.0,462.0,966.0,1209.0,1190.0,1015.0,1263.0,1.0,1010.0,651.0,789.0,1544.0,406.0,323.0,22.0,3082.0,2127.0,816.0,151.0,1702.0,94.0,299.0,8.0,110.0,1,38:59,ovulation,15,0.85,0.95,1.0,TARGET_OVULATION
2024,1629484,Megan Gustafson,Megan,1611661319,LVA,Las Vegas Aces,1022400234,2024-09-17,LVA @ SEA,W,7.65,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,1,0,0,-3,1.2,0,0,1.0,1.0,1.0,1.0,1.0,3874.0,3652.0,4208.0,3652.0,1909.0,3181.0,1909.0,2266.0,2417.0,2266.0,2112.0,2717.0,3089.0,3330.0,3036.0,2210.0,1350.0,1.0,966.0,3093.0,3784.0,2613.0,4129.0,299.0,8.0,4130.0,1,7:39,ovulation,15,0.85,0.95,1.0,TARGET_OVULATION
2024,1629488,Brianna Turner,Brianna,1611661329,CHI,Chicago Sky,1022400232,2024-09-17,CHI @ ATL,L,33.25,4,6,0.667,0,0,0.0,0,0,0.0,0,9,9,3,1,1,1,0,4,2,8,-19,28.3,0,0,24.0,1.0,2263.0,2263.0,2263.0,736.0,1289.0,2173.0,469.0,1909.0,3181.0,1909.0,2266.0,2417.0,2266.0,2112.0,117.0,300.0,1015.0,1742.0,907.0,419.0,1.0,3845.0,1354.0,1947.0,4387.0,1093.0,299.0,8.0,1332.0,1,33:15,ovulation,14,0.85,0.95,1.0,TARGET_OVULATION
2024,1629497,Marina Mabrey,Marina,1611661323,CON,Connecticut Sun,1022400230,2024-09-17,CON vs. MIN,L,29.85,5,14,0.357,3,8,0.375,0,0,0.0,0,3,3,4,2,1,2,0,2,2,13,5,29.6,0,0,29.0,1.0,2263.0,2263.0,2263.0,1277.0,914.0,527.0,2549.0,203.0,175.0,1157.0,2266.0,2417.0,2266.0,2112.0,1421.0,1879.0,662.0,894.0,907.0,138.0,1.0,2127.0,1354.0,1109.0,1268.0,1000.0,299.0,8.0,937.0,1,29:51,ovulation,14,0.85,0.95,1.0,TARGET_OVULATION
2024,1629498,Jackie Young,Jackie,1611661319,LVA,Las Vegas Aces,1022400234,2024-09-17,LVA @ SEA,W,29.183333333333334,7,10,0.7,1,3,0.333,1,2,0.5,0,4,4,6,1,0,0,0,3,3,16,4,28.8,0,0,27.0,1.0,1.0,1.0,1.0,1372.0,410.0,1182.0,435.0,966.0,1209.0,1190.0,1749.0,1263.0,1804.0,2112.0,970.0,1430.0,230.0,1742.0,2210.0,1350.0,1.0,3120.0,816.0,732.0,1391.0,1058.0,299.0,8.0,1090.0,1,29:11,ovulation,15,0.85,0.95,1.0,TARGET_OVULATION
2024,1629501,Alanna Smith,Alanna,1611661324,MIN,Minnesota Lynx,1022400230,2024-09-17,MIN @ CON,W,28.23333333333333,4,6,0.667,0,1,0.0,1,1,1.0,1,5,6,3,3,2,2,0,2,1,9,0,29.7,0,0,26.0,1.0,1.0,1.0,1.0,1511.0,1289.0,2173.0,469.0,1909.0,2344.0,1909.0,1749.0,2169.0,1.0,1010.0,651.0,789.0,1015.0,406.0,323.0,138.0,1.0,2127.0,2052.0,1760.0,2049.0,988.0,299.0,8.0,1163.0,1,28:14,ovulation,15,0.85,0.95,1.0,TARGET_OVULATION
2024,1629524,Bridget Carleton,Bridget,1611661324,MIN,Minnesota Lynx,1022400230,2024-09-17,MIN @ CON,W,34.266666666666666,4,8,0.5,3,4,0.75,2,2,1.0,1,2,3,1,1,0,0,2,2,2,13,1,17.1,0,0,20.0,1.0,1.0,1.0,1.0,574.0,1289.0,1629.0,1203.0,203.0,853.0,270.0,1015.0,1263.0,1.0,1010.0,1983.0,1879.0,2320.0,1742.0,2210.0,1350.0,4111.0,2127.0,1354.0,1109.0,1886.0,2180.0,299.0,8.0,1713.0,1,34:16,ovulation,15,0.85,0.95,1.0,TARGET_OVULATION
2024,1629567,Natisha Hiedeman,Natisha,1611661324,MIN,Minnesota Lynx,1022400230,2024-09-17,MIN @ CON,W,10.966666666666669,0,3,0.0,0,0,0.0,0,0,0.0,0,1,1,1,1,1,0,1,1,0,0,1,4.7,0,0,4.0,1.0,1.0,1.0,1.0,3555.0,3652.0,3149.0,3652.0,1909.0,3181.0,1909.0,2266.0,2417.0,2266.0,2112.0,2717.0,3089.0,2320.0,1742.0,907.0,1350.0,3082.0,966.0,3093.0,3784.0,1886.0,3679.0,299.0,8.0,3715.0,1,10:58,ovulation,15,0.85,0.95,1.0,TARGET_OVULATION
2024,1629568,Kennedy Burke,Kennedy,1611661313,NYL,New York Liberty,1022400231,2024-09-17,NYL @ WAS,W,13.216666666666669,3,5,0.6,1,2,0.5,0,0,0.0,2,0,2,1,0,1,0,0,2,0,7,-5,13.9,0,0,13.0,1.0,1.0,1.0,1.0,3294.0,1744.0,2472.0,771.0,966.0,1704.0,551.0,2266.0,2417.0,2266.0,436.0,3606.0,2427.0,2320.0,3036.0,907.0,1350.0,1.0,2127.0,3093.0,2151.0,3008.0,2560.0,299.0,8.0,2542.0,1,13:13,ovulation,15,0.85,0.95,1.0,TARGET_OVULATION
2024,1629574,Li Yueru,Li,1611661320,LAS,Los Angeles Sparks,1022400233,2024-09-17,LAS vs. PHO,L,30.83333333333333,7,11,0.636,1,2,0.5,4,4,1.0,8,4,12,3,2,0,0,0,2,3,19,6,35.9,1,0,35.0,1.0,2263.0,2263.0,2263.0,1125.0,410.0,1005.0,663.0,966.0,1704.0,551.0,419.0,618.0,1.0,3.0,970.0,106.0,1015.0,894.0,2210.0,1350.0,1.0,2127.0,816.0,456.0,1131.0,564.0,1.0,8.0,485.0,1,30:50,ovulation,14,0.85,0.95,1.0,TARGET_OVULATION
2024,1630096,DiJonai Carrington,DiJonai,1611661323,CON,Connecticut Sun,1022400230,2024-09-17,CON vs. MIN,L,34.1,5,12,0.417,0,2,0.0,5,5,1.0,0,4,4,2,2,1,0,2,3,4,15,-4,23.8,0,0,23.0,1.0,2263.0,2263.0,2263.0,609.0,914.0,832.0,2114.0,1909.0,1704.0,1909.0,274.0,451.0,1.0,2112.0,970.0,1430.0,1544.0,894.0,907.0,1350.0,4111.0,3120.0,467.0,861.0,2843.0,1498.0,299.0,8.0,1428.0,1,34:06,ovulation,15,0.85,0.95,1.0,TARGET_OVULATION
2024,1630101,Crystal Dangerfield,Crystal,1611661320,LAS,Los Angeles Sparks,1022400233,2024-09-17,LAS vs. PHO,L,27.4,2,12,0.167,1,6,0.167,0,0,0.0,1,3,4,5,3,0,0,0,0,1,5,-1,14.3,0,0,15.0,1.0,2263.0,2263.0,2263.0,1614.0,2287.0,832.0,3523.0,966.0,401.0,1822.0,2266.0,2417.0,2266.0,1010.0,1421.0,1430.0,400.0,406.0,2210.0,1350.0,1.0,1.0,2052.0,2615.0,2242.0,2503.0,299.0,8.0,2282.0,1,27:24,ovulation,14,0.85,0.95,1.0,TARGET_OVULATION
2024,1630112,Tyasha Harris,Tyasha,1611661323,CON,Connecticut Sun,1022400230,2024-09-17,CON vs. MIN,L,30.75,3,8,0.375,3,6,0.5,0,0,0.0,0,6,6,2,3,1,3,0,1,1,9,-3,28.2,0,0,28.0,1.0,2263.0,2263.0,2263.0,1141.0,1744.0,1629.0,2424.0,203.0,401.0,551.0,2266.0,2417.0,2266.0,2112.0,442.0,789.0,1544.0,406.0,907.0,50.0,1.0,966.0,2052.0,1760.0,2613.0,1100.0,299.0,8.0,1019.0,1,30:45,ovulation,15,0.85,0.95,1.0,TARGET_OVULATION
2024,1630114,Mikiah Herbert Harrigan,Mikiah,1611661317,PHO,Phoenix Mercury,1022400233,2024-09-17,PHO @ LAS,W,18.1,3,5,0.6,2,3,0.667,2,2,1.0,1,1,2,0,1,2,0,1,1,1,10,0,17.4,0,0,18.0,1.0,1.0,1.0,1.0,2728.0,1744.0,2472.0,771.0,493.0,1209.0,323.0,1015.0,1263.0,1.0,1010.0,2717.0,2427.0,3330.0,1742.0,323.0,1350.0,3082.0,966.0,2052.0,1577.0,2049.0,2150.0,299.0,8.0,1948.0,1,18:06,ovulation,15,0.85,0.95,1.0,TARGET_OVULATION
2024,1630115,Joyner Holmes,Joyner,1611661328,SEA,Seattle Storm,1022400234,2024-09-17,SEA vs. LVA,L,20.6,4,7,0.571,0,2,0.0,0,0,0.0,0,3,3,0,3,1,0,0,4,1,8,0,11.6,0,0,13.0,1.0,2263.0,2263.0,2263.0,2444.0,1289.0,1890.0,940.0,1909.0,1704.0,1909.0,2266.0,2417.0,2266.0,2112.0,1421.0,1879.0,3330.0,406.0,907.0,1350.0,1.0,3845.0,2052.0,1947.0,2049.0,2828.0,299.0,8.0,2542.0,1,20:36,luteal,22,1.1,0.95,0.7,FADE_LUTEAL
2024,1630134,Sug Sutton,Sug,1611661322,WAS,Washington Mystics,1022400231,2024-09-17,WAS vs. NYL,L,9.866666666666667,0,2,0.0,0,1,0.0,0,0,0.0,0,1,1,2,0,1,0,1,0,0,0,-1,7.2,0,0,5.0,1.0,2263.0,2263.0,2263.0,3676.0,3652.0,3496.0,3652.0,1909.0,2344.0,1909.0,2266.0,2417.0,2266.0,2112.0,2717.0,3089.0,1544.0,3036.0,907.0,1350.0,3082.0,1.0,3093.0,3784.0,2242.0,3359.0,299.0,8.0,3584.0,1,9:52,ovulation,15,0.85,0.95,1.0,TARGET_OVULATION
2024,1630142,Leonie Fiebich,Leonie,1611661313,NYL,New York Liberty,1022400231,2024-09-17,NYL @ WAS,W,20.9,6,9,0.667,1,4,0.25,0,0,0.0,1,1,2,2,2,2,0,0,4,1,13,11,22.4,0,0,22.0,1.0,1.0,1.0,1.0,2407.0,639.0,1408.0,469.0,966.0,853.0,1576.0,2266.0,2417.0,2266.0,1010.0,2717.0,2427.0,1544.0,894.0,323.0,1350.0,1.0,3845.0,2052.0,1109.0,615.0,1624.0,299.0,8.0,1515.0,1,20:54,ovulation,15,0.85,0.95,1.0,TARGET_OVULATION
